Date,Time,Symbol,Previous Close,Open,High,Low,Close,Difference,Percent Change,Volume,Traded Shares,Amount
2026-05-21,14:18:33,CHDC,33.05,2299.90,2299.90,2260.00,2265.00,2265.00,0.00,0.00,2277.23,7597.00
2026-05-21,14:18:33,CHL,31.46,292.00,295.00,288.20,288.20,288.20,0.00,0.00,292.08,20581.00
2026-05-21,14:18:33,CIT,33.65,1770.00,1774.00,1755.00,1766.50,1766.50,0.00,0.00,1764.63,2105.00
2026-05-21,14:18:33,CITY,28.27,409.10,409.10,366.00,374.90,374.90,0.00,0.00,374.26,157877.00
2026-05-21,14:18:33,CKHL,40.63,655.00,669.50,655.00,669.50,669.50,0.00,0.00,662.80,2125.00
2026-05-21,14:18:33,CLI,36.10,452.20,456.00,452.20,454.00,454.00,0.00,0.00,453.90,3535.00
2026-05-21,14:18:33,CMF2,20.88,9.72,9.89,9.72,9.89,9.89,0.00,0.00,9.73,2050.00
2026-05-21,14:18:33,CORBL,38.91,1897.00,2091.90,1897.00,2049.90,2049.90,0.00,0.00,2034.02,19991.00
2026-05-21,14:18:33,CREST,22.74,1150.00,1179.00,1140.00,1148.00,1148.00,0.00,0.00,1148.35,5660.00
2026-05-21,14:18:33,CSY,42.67,9.06,9.40,9.06,9.28,9.28,0.00,0.00,9.27,14200.00
2026-05-21,14:18:33,CYCL,39.06,1491.00,1514.90,1451.00,1487.00,1487.00,0.00,0.00,1471.44,482.00
2026-05-21,14:18:33,CZBIL,33.08,195.20,211.90,195.20,204.00,204.00,0.00,0.00,204.92,15250.00
2026-05-21,14:18:33,DDBL,34.80,860.00,860.00,846.00,858.00,858.00,0.00,0.00,849.92,3103.00
2026-05-21,14:18:33,DHEL,38.89,641.00,648.90,623.00,630.00,630.00,0.00,0.00,629.62,23497.00
2026-05-21,14:18:33,DHPL,42.05,303.50,303.50,295.00,300.00,300.00,0.00,0.00,296.58,5027.00
2026-05-21,14:18:33,DLBS,18.99,1270.10,1280.00,1265.50,1280.00,1280.00,0.00,0.00,1266.79,254.00
2026-05-21,14:18:33,DOLTI,36.15,331.00,361.00,331.00,349.00,349.00,0.00,0.00,351.98,37679.00
2026-05-21,14:18:33,DORDI,39.86,278.00,278.00,274.20,275.00,275.00,0.00,0.00,275.45,21640.00
2026-05-21,14:18:33,EBL,39.15,708.00,713.00,706.00,709.80,709.80,0.00,0.00,708.06,22369.00
2026-05-21,14:18:33,EBLD85,46.85,1170.00,1205.00,1170.00,1200.00,1200.00,0.00,0.00,1191.55,554.00
2026-05-21,14:18:33,EBLD86,40.17,1080.00,1082.00,1080.00,1081.10,1081.10,0.00,0.00,1081.01,55.00
2026-05-21,14:18:33,EBLD91,39.94,1085.10,1089.90,1075.00,1089.90,1089.90,0.00,0.00,1084.98,100.00
2026-05-21,14:18:33,EBLEB89,37.85,1080.00,1080.00,1080.00,1080.00,1080.00,0.00,0.00,1080.00,35.00
2026-05-21,14:18:33,EDBL,40.84,582.00,588.00,576.20,579.90,579.90,0.00,0.00,582.74,5795.00
2026-05-21,14:18:33,EHPL,36.56,375.00,397.70,375.00,386.10,386.10,0.00,0.00,389.80,10542.00
2026-05-21,14:18:33,ENL,40.12,939.00,939.00,885.00,899.00,899.00,0.00,0.00,892.12,400.00
2026-05-21,14:18:33,FMDBL,31.98,807.00,807.00,779.90,792.00,792.00,0.00,0.00,783.35,150059.00
2026-05-21,14:18:33,FOWAD,31.08,1064.00,1069.90,1046.00,1046.00,1046.00,0.00,0.00,1048.43,2516.00
2026-05-21,14:18:33,GBBD85,46.85,1100.00,1120.00,1100.00,1120.00,1120.00,0.00,0.00,1115.47,1371.00
2026-05-21,14:18:33,GBBL,33.59,434.00,434.00,418.50,419.00,419.00,0.00,0.00,420.38,12941.00
2026-05-21,14:18:33,GBILD86/87,25.26,1113.00,1114.00,1080.10,1080.10,1080.10,0.00,0.00,1109.42,85.00
2026-05-21,14:18:33,GBIME,39.39,240.00,240.80,235.00,235.20,235.20,0.00,0.00,235.88,51944.00
2026-05-21,14:18:33,GBIMESY2,21.06,9.60,9.69,9.40,9.55,9.55,0.00,0.00,9.60,2150.00
2026-05-21,14:18:33,GBLBS,32.60,791.00,791.00,767.50,770.90,770.90,0.00,0.00,769.45,2501.00
2026-05-21,14:18:33,GCIL,34.00,419.40,425.00,415.10,416.10,416.10,0.00,0.00,418.55,7057.00
2026-05-21,14:18:33,GFCL,37.82,644.50,644.50,627.00,628.00,628.00,0.00,0.00,628.40,3111.00
2026-05-21,14:18:33,GHL,34.78,243.00,243.50,236.00,237.00,237.00,0.00,0.00,238.49,34948.00
2026-05-21,14:18:33,GIBF1,38.59,10.60,11.15,10.60,11.00,11.00,0.00,0.00,10.98,1900.00
2026-05-21,14:18:33,GILB,38.04,1096.10,1125.00,1096.00,1125.00,1125.00,0.00,0.00,1106.53,680.00
2026-05-21,14:18:33,GLBSL,34.83,1780.50,1791.00,1761.60,1791.00,1791.00,0.00,0.00,1774.47,65.00
2026-05-21,14:18:33,GLH,36.26,271.00,273.70,268.00,269.00,269.00,0.00,0.00,269.69,11581.00
2026-05-21,14:18:33,GMFBS,30.05,1292.00,1319.90,1272.00,1299.00,1299.00,0.00,0.00,1280.78,1793.00
2026-05-21,14:18:33,GMFIL,39.48,465.00,469.00,460.00,468.00,468.00,0.00,0.00,465.36,3022.00
2026-05-21,14:18:33,GMLI,31.23,1271.10,1280.00,1260.00,1274.00,1274.00,0.00,0.00,1265.40,698.00
2026-05-21,14:18:33,GRDBL,43.16,1037.90,1164.00,1037.90,1095.00,1095.00,0.00,0.00,1098.68,28761.00
2026-05-21,14:18:33,GSY,37.75,9.62,10.00,9.62,10.00,10.00,0.00,0.00,9.90,4220.00
2026-05-21,14:18:33,GUFL,38.82,540.00,540.00,525.40,530.00,530.00,0.00,0.00,528.97,3858.00
2026-05-21,14:18:33,GVL,38.74,492.00,496.00,488.00,490.00,490.00,0.00,0.00,489.93,8346.00
2026-05-21,14:18:33,H8020,40.35,11.72,12.14,11.72,12.14,12.14,0.00,0.00,12.00,4400.00
2026-05-21,14:18:33,HATHY,34.92,814.00,814.00,795.00,799.90,799.90,0.00,0.00,803.43,3795.00
2026-05-21,14:18:33,HBL,39.19,203.60,204.80,202.10,204.80,204.80,0.00,0.00,203.36,27662.00
2026-05-21,14:18:33,HBLD86,33.24,1185.00,1190.00,1180.00,1190.00,1190.00,0.00,0.00,1185.48,260.00
2026-05-21,14:18:33,HDHPC,37.58,239.40,239.40,224.20,227.70,227.70,0.00,0.00,227.43,265663.00
2026-05-21,14:18:33,HDL,40.24,1162.00,1171.00,1160.00,1161.00,1161.00,0.00,0.00,1162.54,21877.00
2026-05-21,14:18:33,HEI,23.93,532.00,537.00,528.00,531.80,531.80,0.00,0.00,529.44,4946.00
2026-05-21,14:18:33,HFIN,30.67,970.00,989.00,955.00,960.00,960.00,0.00,0.00,968.03,49850.00
2026-05-21,14:18:33,HHL,31.20,372.10,372.40,366.00,369.40,369.40,0.00,0.00,368.38,21519.00
2026-05-21,14:18:33,HIDCL,39.40,272.00,274.00,268.60,269.70,269.70,0.00,0.00,269.79,45794.00
2026-05-21,14:18:33,HIDCLP,37.09,205.00,209.00,205.00,206.00,206.00,0.00,0.00,206.24,62866.00
2026-05-21,14:18:33,HIMSTAR,31.95,898.00,900.00,873.00,880.00,880.00,0.00,0.00,886.09,3076.00
2026-05-21,14:18:33,HLBSL,30.08,894.00,894.00,880.00,880.00,880.00,0.00,0.00,882.11,1115.00
2026-05-21,14:18:33,HLI,34.52,341.00,342.50,336.50,337.00,337.00,0.00,0.00,338.44,22149.00
2026-05-21,14:18:33,HLICF,25.17,8.90,8.99,8.85,8.99,8.99,0.00,0.00,8.93,24820.00
2026-05-21,14:18:33,HPPL,40.43,380.20,381.90,377.20,377.90,377.90,0.00,0.00,379.08,26175.00
2026-05-21,14:18:33,HRL,37.21,660.00,660.00,631.09,640.00,640.00,0.00,0.00,641.79,45270.00
2026-05-21,14:18:33,HURJA,37.14,254.70,258.90,254.60,257.40,257.40,0.00,0.00,257.05,65868.00
2026-05-21,14:18:33,ICFC,41.42,635.00,635.00,624.50,631.40,631.40,0.00,0.00,626.99,6384.00
2026-05-21,14:18:33,ICFCD88,36.98,1150.00,1163.00,1135.00,1135.00,1135.00,0.00,0.00,1145.92,60.00
2026-05-21,14:18:33,ICFCD89,42.02,1083.00,1100.00,1083.00,1099.90,1099.90,0.00,0.00,1097.04,536.00
2026-05-21,14:18:33,IGI,39.29,430.00,433.00,427.00,432.90,432.90,0.00,0.00,427.75,7394.00
2026-05-21,14:18:33,IHL,42.77,440.90,440.90,415.00,420.00,420.00,0.00,0.00,421.76,27695.00
2026-05-21,14:18:33,ILBS,33.91,922.00,945.00,922.00,938.90,938.90,0.00,0.00,934.38,555.00
2026-05-21,14:18:33,ILI,39.17,439.00,440.00,435.60,440.00,440.00,0.00,0.00,436.98,6328.00
2026-05-21,14:18:33,JBBL,36.78,343.90,363.00,343.90,359.00,359.00,0.00,0.00,359.77,20102.00
2026-05-21,14:18:33,JBLB,23.09,1307.00,1309.00,1302.00,1302.00,1302.00,0.00,0.00,1304.28,3818.00
2026-05-21,14:18:33,JFL,36.09,414.90,414.90,408.00,408.00,408.00,0.00,0.00,410.78,2650.00
2026-05-21,14:18:33,JHAPA,25.22,1483.20,1550.00,1390.00,1405.00,1405.00,0.00,0.00,1441.46,52638.00
2026-05-21,14:18:33,JOSHI,42.53,287.00,287.00,282.00,283.50,283.50,0.00,0.00,283.48,17668.00
2026-05-21,14:18:33,JSLBB,32.47,1100.00,1100.00,1073.10,1075.10,1075.10,0.00,0.00,1080.49,265.00
2026-05-21,14:18:33,KBL,34.11,220.00,220.70,214.90,216.70,216.70,0.00,0.00,216.00,516129.00
2026-05-21,14:18:33,KBLD86,46.85,1185.00,1185.00,1185.00,1185.00,1185.00,0.00,0.00,1185.00,19941.00
2026-05-21,14:18:33,KBSH,33.83,1545.00,1545.00,1490.10,1490.10,1490.10,0.00,0.00,1523.77,764.00
2026-05-21,14:18:33,KDBY,29.52,11.25,11.69,11.25,11.69,11.69,0.00,0.00,11.57,48900.00
2026-05-21,14:18:33,KDL,41.61,823.00,840.00,820.00,833.00,833.00,0.00,0.00,825.82,1855.00
2026-05-21,14:18:33,KEF,39.05,10.72,10.83,10.43,10.68,10.68,0.00,0.00,10.72,23140.00
2026-05-21,14:18:33,KKHC,31.92,260.00,264.80,257.20,258.00,258.00,0.00,0.00,259.98,24475.00
2026-05-21,14:18:33,KMCDB,32.01,869.50,869.50,855.50,866.00,866.00,0.00,0.00,856.54,879.00
2026-05-21,14:18:33,KPCL,35.09,492.60,499.00,490.00,490.50,490.50,0.00,0.00,492.33,5138.00
2026-05-21,14:18:33,KSBBL,33.97,486.90,486.90,480.00,484.00,484.00,0.00,0.00,482.17,18360.00
2026-05-21,14:18:33,KSBBLD87,36.43,1120.10,1120.10,1120.10,1120.10,1120.10,0.00,0.00,1120.10,25.00
2026-05-21,14:18:33,KSY,34.66,9.70,9.79,9.69,9.79,9.79,0.00,0.00,9.72,900.00
2026-05-21,14:18:33,LBBL,39.25,492.00,492.30,485.00,487.00,487.00,0.00,0.00,488.17,26678.00
2026-05-21,14:18:33,LBLD86,46.85,1144.30,1175.00,1144.30,1175.00,1175.00,0.00,0.00,1174.99,24950.00
2026-05-21,14:18:33,LBLD88,38.68,1084.40,1084.40,1084.40,1084.40,1084.40,0.00,0.00,1084.40,25.00
2026-05-21,14:18:33,LEC,40.22,241.00,241.00,226.00,227.00,227.00,0.00,0.00,227.58,77702.00
2026-05-21,14:18:33,LICN,46.82,825.00,825.00,807.00,818.90,818.90,0.00,0.00,810.34,35864.00
2026-05-21,14:18:33,LLBS,34.23,969.00,969.00,940.00,964.00,964.00,0.00,0.00,961.57,70.00
2026-05-21,14:18:33,LSL,33.32,226.50,226.50,222.50,223.00,223.00,0.00,0.00,223.66,44094.00
2026-05-21,14:18:33,LUK,23.32,9.95,10.00,9.93,9.93,9.93,0.00,0.00,9.95,2900.00
2026-05-21,14:18:33,LVF2,32.99,9.48,9.80,9.48,9.80,9.80,0.00,0.00,9.65,400.00
2026-05-21,14:18:33,MABEL,41.90,728.00,728.00,691.80,695.00,695.00,0.00,0.00,701.94,30759.00
2026-05-21,14:18:33,MAKAR,29.48,510.00,515.00,496.00,500.00,500.00,0.00,0.00,502.24,5325.00
2026-05-21,14:18:33,MANDU,35.66,803.00,815.00,803.00,815.00,815.00,0.00,0.00,808.05,800.00
2026-05-21,14:18:33,MATRI,36.14,880.00,901.00,878.00,890.00,890.00,0.00,0.00,883.25,714.00
2026-05-21,14:18:33,MATRIP,30.18,523.50,523.50,523.50,523.50,523.50,0.00,0.00,410.53,11814.00
2026-05-21,14:18:33,MBJC,37.56,284.10,284.10,281.20,284.00,284.00,0.00,0.00,282.82,18066.00
2026-05-21,14:18:33,MBL,40.11,252.00,253.60,250.00,251.00,251.00,0.00,0.00,251.40,61771.00
2026-05-21,14:18:33,MBLD2085,41.04,1200.00,1235.00,1200.00,1235.00,1235.00,0.00,0.00,1217.50,50.00
2026-05-21,14:18:33,MBLEF,26.62,9.93,10.20,9.93,10.05,10.05,0.00,0.00,10.15,12600.00
2026-05-21,14:18:33,MCHL,35.86,321.30,325.80,312.30,319.40,319.40,0.00,0.00,319.98,13346.00
2026-05-21,14:18:33,MDB,46.85,610.00,614.00,600.00,606.00,606.00,0.00,0.00,604.43,25014.00
2026-05-21,14:18:33,MEHL,37.19,384.00,398.00,377.00,379.00,379.00,0.00,0.00,383.85,3705.00
2026-05-21,14:18:33,MEL,37.11,237.70,239.00,235.00,235.50,235.50,0.00,0.00,237.13,8302.00
2026-05-21,14:18:33,MEN,26.45,613.00,613.00,605.00,606.00,606.00,0.00,0.00,607.93,26642.00
2026-05-21,14:18:33,MERO,33.16,756.00,756.00,711.50,712.00,712.00,0.00,0.00,715.61,3225.00
2026-05-21,14:18:33,MFIL,45.38,798.00,820.00,780.10,805.00,805.00,0.00,0.00,791.54,105917.00
2026-05-21,14:18:33,MFLD85,20.98,1135.00,1135.00,1134.50,1134.50,1134.50,0.00,0.00,1146.92,25.00
2026-05-21,14:18:33,MHCL,42.93,343.70,360.40,343.70,353.00,353.00,0.00,0.00,356.74,9226.00
2026-05-21,14:18:33,MHL,33.78,497.00,498.00,493.20,498.00,498.00,0.00,0.00,494.90,1665.00
2026-05-21,14:18:33,MHNL,40.83,290.00,290.00,268.50,270.40,270.40,0.00,0.00,272.94,29335.00
2026-05-21,14:18:33,MKCL,37.32,1297.00,1300.00,1277.00,1277.00,1277.00,0.00,0.00,1283.91,763.00
2026-05-21,14:18:33,MKHC,37.31,317.50,321.00,317.00,319.50,319.50,0.00,0.00,318.34,10533.00
2026-05-21,14:18:33,MKHL,32.69,556.20,556.20,533.00,542.90,542.90,0.00,0.00,540.21,3982.00
2026-05-21,14:18:33,MKJC,39.31,493.30,501.60,492.80,500.50,500.50,0.00,0.00,496.46,4178.00
2026-05-21,14:18:33,MLBBL,34.42,1195.00,1200.00,1180.00,1180.00,1180.00,0.00,0.00,1186.04,824.00
2026-05-21,14:18:33,MLBL,35.75,368.00,368.00,363.00,365.00,365.00,0.00,0.00,364.79,14693.00
2026-05-21,14:18:33,MLBLD89,35.17,1315.00,1315.00,1315.00,1315.00,1315.00,0.00,0.00,1315.00,25.00
2026-05-21,14:18:33,MLBS,34.00,1277.00,1277.00,1251.00,1266.00,1266.00,0.00,0.00,1256.30,100.00
2026-05-21,14:18:33,MLBSL,37.21,1775.00,1825.00,1760.00,1825.00,1825.00,0.00,0.00,1789.32,253.00
2026-05-21,14:18:33,MMF1,36.48,9.32,9.59,9.25,9.48,9.48,0.00,0.00,9.40,34899.00
2026-05-21,14:18:33,MMKJL,38.26,516.00,516.00,490.10,504.00,504.00,0.00,0.00,494.07,1512.00
2026-05-21,14:18:33,MNBBL,36.73,376.00,376.00,371.50,372.10,372.10,0.00,0.00,372.36,19381.00
2026-05-21,14:18:33,MND84/85,21.86,1080.00,1080.00,1080.00,1080.00,1080.00,0.00,0.00,1080.00,25.00
2026-05-21,14:18:33,MNMF1,43.81,9.75,10.03,9.74,10.00,10.00,0.00,0.00,9.95,30400.00
2026-05-21,14:18:33,MPFL,34.80,618.00,625.00,608.10,613.00,613.00,0.00,0.00,615.02,9396.00
2026-05-21,14:18:33,MSHL,44.35,696.50,696.50,684.00,690.00,690.00,0.00,0.00,687.61,1396.00
2026-05-21,14:18:33,MSLB,39.95,1233.00,1243.00,1212.10,1238.00,1238.00,0.00,0.00,1227.48,776.00
2026-05-21,14:18:33,MSLBP,32.95,735.00,735.00,735.00,735.00,735.00,0.00,0.00,735.00,5946.00
2026-05-21,14:18:33,NABBC,32.28,967.00,970.00,945.00,959.90,959.90,0.00,0.00,955.57,2033.00
2026-05-21,14:18:33,NABIL,34.78,527.40,530.00,526.20,527.90,527.90,0.00,0.00,527.70,27246.00
2026-05-21,14:18:33,NABILD2089,39.17,1120.00,1120.00,1100.00,1100.00,1100.00,0.00,0.00,1112.38,210.00
2026-05-21,14:18:33,NADEP,27.73,733.00,750.00,732.00,747.00,747.00,0.00,0.00,737.68,478.00
2026-05-21,14:18:33,NBF2,21.65,9.90,10.00,9.90,10.00,10.00,0.00,0.00,9.95,200.00
2026-05-21,14:18:33,NBF3,41.78,9.90,10.00,9.77,10.00,10.00,0.00,0.00,9.89,21250.00
2026-05-21,14:18:33,NBL,38.90,255.60,271.00,255.60,267.80,267.80,0.00,0.00,267.77,37898.00
2026-05-21,14:18:33,NBLD85,34.83,1057.10,1057.10,1038.00,1038.00,1038.00,0.00,0.00,1038.10,40225.00
2026-05-21,14:18:33,NCCD86,34.88,1163.00,1163.00,1163.00,1163.00,1163.00,0.00,0.00,1163.00,15.00
2026-05-21,14:18:33,NESDO,17.88,1507.00,1524.90,1507.00,1524.90,1524.90,0.00,0.00,1516.90,133.00
2026-05-21,14:18:33,NFS,34.20,560.00,576.60,560.00,567.90,567.90,0.00,0.00,567.01,3053.00
2026-05-21,14:18:33,NGPL,37.38,449.50,450.00,444.00,447.00,447.00,0.00,0.00,446.43,78739.00
2026-05-21,14:18:33,NHDL,34.97,639.00,639.00,620.30,638.90,638.90,0.00,0.00,628.32,2190.00
2026-05-21,14:18:33,NHPC,34.16,303.00,303.00,283.00,288.50,288.50,0.00,0.00,287.93,245588.00
2026-05-21,14:18:33,NIBD84,43.61,1055.00,1055.00,1053.20,1053.20,1053.20,0.00,0.00,1053.46,175.00
2026-05-21,14:18:33,NIBLGF,43.90,9.12,9.63,9.11,9.63,9.63,0.00,0.00,9.48,5870.00
2026-05-21,14:18:33,NIBLSTF,18.88,9.06,9.33,9.00,9.31,9.31,0.00,0.00,9.19,1400.00
2026-05-21,14:18:33,NIBSF2,33.93,9.27,9.50,9.27,9.29,9.29,0.00,0.00,9.35,4300.00
2026-05-21,14:18:33,NICA,30.10,351.00,357.90,350.00,351.50,351.50,0.00,0.00,350.94,16453.00
2026-05-21,14:18:33,NICFC,42.39,9.27,9.54,9.27,9.40,9.40,0.00,0.00,9.36,4450.00
2026-05-21,14:18:33,NICGF2,40.72,9.50,9.73,9.21,9.73,9.73,0.00,0.00,9.26,11680.00
2026-05-21,14:18:33,NICL,32.26,487.50,494.00,482.10,492.00,492.00,0.00,0.00,488.08,5369.00
2026-05-21,14:18:33,NICLBSL,26.24,569.00,569.90,564.00,564.30,564.30,0.00,0.00,565.17,3697.00
2026-05-21,14:18:33,NICSF,22.42,9.36,9.60,9.12,9.13,9.13,0.00,0.00,9.27,2727.00
2026-05-21,14:18:33,NIFRA,39.30,265.90,270.00,265.00,265.50,265.50,0.00,0.00,266.33,42696.00
2026-05-21,14:18:33,NIFRAGED,30.82,1032.00,1032.00,1032.00,1032.00,1032.00,0.00,0.00,1032.00,25.00
2026-05-21,14:18:33,NIFRAUR85/86,24.89,1069.30,1069.30,1069.30,1069.30,1069.30,0.00,0.00,1069.30,71.00
2026-05-21,14:18:33,NIL,27.87,611.00,613.00,605.00,608.00,608.00,0.00,0.00,606.19,1685.00
2026-05-21,14:18:33,NIMB,37.29,197.60,200.50,192.50,195.50,195.50,0.00,0.00,195.20,387677.00
2026-05-21,14:18:33,NIMBPO,31.96,152.00,152.00,152.00,152.00,152.00,0.00,0.00,152.00,104.00
2026-05-21,14:18:33,NLG,31.28,563.00,572.00,563.00,572.00,572.00,0.00,0.00,567.47,2717.00
2026-05-21,14:18:33,NLIC,38.73,805.30,805.30,761.50,769.00,769.00,0.00,0.00,765.63,10975.00
2026-05-21,14:18:33,NLICL,37.69,599.40,599.40,583.00,589.80,589.80,0.00,0.00,584.43,3707.00
2026-05-21,14:18:33,NMB,36.61,247.50,247.50,244.00,246.00,246.00,0.00,0.00,245.07,12988.00
2026-05-21,14:18:33,NMB50,31.96,10.81,10.81,10.75,10.75,10.75,0.00,0.00,10.78,200.00
2026-05-21,14:18:33,NMBD2085,21.86,1160.00,1160.00,1160.00,1160.00,1160.00,0.00,0.00,1160.00,25.00
2026-05-21,14:18:33,NMBHF2,36.38,9.76,9.84,9.51,9.84,9.84,0.00,0.00,9.78,16733.00
2026-05-21,14:18:33,NMBMF,36.30,645.00,645.00,628.00,628.00,628.00,0.00,0.00,636.54,1641.00
2026-05-21,14:18:33,NMFBS,38.52,1141.00,1144.00,1132.30,1144.00,1144.00,0.00,0.00,1135.88,2391.00
2026-05-21,14:18:33,NMIC,32.39,1096.20,1096.20,1025.00,1040.00,1040.00,0.00,0.00,1036.72,2166.00
2026-05-21,14:18:33,NMLBBL,32.92,580.00,588.80,580.00,584.00,584.00,0.00,0.00,582.68,4339.00
2026-05-21,14:18:33,NRIC,36.85,954.20,954.20,905.20,911.90,911.90,0.00,0.00,911.76,9806.00
2026-05-21,14:18:33,NRM,32.98,374.00,374.00,364.00,364.50,364.50,0.00,0.00,367.65,15395.00
2026-05-21,14:18:33,NRN,38.83,1370.00,1392.90,1350.00,1375.00,1375.00,0.00,0.00,1356.22,98793.00
2026-05-21,14:18:33,NSIF2,38.62,10.80,10.80,10.65,10.75,10.75,0.00,0.00,10.79,2800.00
2026-05-21,14:18:33,NSY,30.03,9.44,9.60,9.43,9.60,9.60,0.00,0.00,9.50,8612.00
2026-05-21,14:18:33,NTC,23.98,892.00,897.00,885.80,888.00,888.00,0.00,0.00,888.21,5112.00
2026-05-21,14:18:33,NUBL,30.52,651.00,657.00,650.00,650.30,650.30,0.00,0.00,650.96,3046.00
2026-05-21,14:18:33,NWCL,38.74,791.00,804.90,787.00,787.00,787.00,0.00,0.00,792.34,1207.00
2026-05-21,14:18:33,NYADI,36.24,387.00,388.10,382.80,383.00,383.00,0.00,0.00,385.21,6059.00
2026-05-21,14:18:33,OHL,40.33,691.00,700.00,691.00,700.00,700.00,0.00,0.00,695.29,1249.00
2026-05-21,14:18:33,OMPL,37.57,1168.90,1171.00,1156.00,1160.00,1160.00,0.00,0.00,1163.76,2207.00
2026-05-21,14:18:33,PBD88,22.59,1210.00,1210.00,1210.00,1210.00,1210.00,0.00,0.00,1210.00,50.00
2026-05-21,14:18:33,PBLD86,36.60,1211.00,1211.00,1211.00,1240.00,1240.00,0.00,0.00,1240.00,15.00
2026-05-21,14:18:33,PBLD87,46.85,1074.20,1112.00,1074.20,1112.00,1112.00,0.00,0.00,1111.98,19699.00
2026-05-21,14:18:33,PCBL,37.37,241.90,241.90,238.30,239.00,239.00,0.00,0.00,239.42,18507.00
2026-05-21,14:18:33,PCIL,26.59,827.00,835.90,810.00,812.00,812.00,0.00,0.00,818.70,34235.00
2026-05-21,14:18:33,PFL,36.46,382.00,382.00,370.00,375.00,375.00,0.00,0.00,372.22,1586.00
2026-05-21,14:18:33,PHCL,37.45,311.70,311.80,306.20,309.00,309.00,0.00,0.00,307.73,26152.00
