Date,Time,Symbol,Previous Close,Open,High,Low,Close,Difference,Percent Change,Volume,Traded Shares,Amount
2026-05-20,13:48:06,GSY,35.57,9.90,9.93,9.79,9.90,9.90,0.00,0.00,9.85,2350.00
2026-05-20,13:48:06,GUFL,42.34,522.00,533.00,521.00,533.00,533.00,0.00,0.00,523.63,6869.00
2026-05-20,13:48:06,GVL,38.82,487.10,494.00,487.10,492.50,492.50,0.00,0.00,491.72,7226.00
2026-05-20,13:48:06,H8020,40.99,11.70,12.00,11.70,11.85,11.85,0.00,0.00,11.83,4763.00
2026-05-20,13:48:06,HATHY,35.76,788.00,803.50,771.10,802.90,802.90,0.00,0.00,794.00,5350.00
2026-05-20,13:48:06,HBL,34.65,201.50,204.50,200.10,203.50,203.50,0.00,0.00,202.97,27534.00
2026-05-20,13:48:06,HDHPC,37.01,221.90,228.60,215.60,228.00,228.00,0.00,0.00,224.44,210224.00
2026-05-20,13:48:06,HDL,40.52,1159.00,1163.00,1157.00,1161.00,1161.00,0.00,0.00,1160.12,22273.00
2026-05-20,13:48:06,HEI,34.02,522.00,530.90,515.10,530.90,530.90,0.00,0.00,526.86,7904.00
2026-05-20,13:48:06,HEIP,37.79,317.00,320.50,317.00,320.50,320.50,0.00,0.00,317.40,644.00
2026-05-20,13:48:06,HFIN,28.90,957.00,986.70,950.00,976.00,976.00,0.00,0.00,969.99,42355.00
2026-05-20,13:48:06,HHL,34.46,365.00,373.30,362.50,373.30,373.30,0.00,0.00,369.01,25416.00
2026-05-20,13:48:06,HIDCL,40.53,270.00,272.90,268.00,272.00,272.00,0.00,0.00,270.84,54971.00
2026-05-20,13:48:06,HIDCLP,37.39,213.00,213.00,203.50,207.00,207.00,0.00,0.00,206.10,69140.00
2026-05-20,13:48:06,HIMSTAR,37.89,870.00,902.00,862.30,898.00,898.00,0.00,0.00,897.39,9456.00
2026-05-20,13:48:06,HLBSL,35.21,873.50,894.00,873.50,894.00,894.00,0.00,0.00,883.95,136.00
2026-05-20,13:48:06,HLI,36.03,335.00,340.70,335.00,340.50,340.50,0.00,0.00,339.29,25123.00
2026-05-20,13:48:06,HLICF,31.86,9.00,9.25,8.79,9.04,9.04,0.00,0.00,8.91,21700.00
2026-05-20,13:48:06,HPPL,33.22,377.00,382.50,373.00,381.00,381.00,0.00,0.00,380.24,17029.00
2026-05-20,13:48:06,HRL,27.11,630.00,646.90,630.00,645.00,645.00,0.00,0.00,638.78,62593.00
2026-05-20,13:48:06,HURJA,35.23,248.20,257.00,248.20,257.00,257.00,0.00,0.00,253.50,46715.00
2026-05-20,13:48:06,ICFC,43.77,636.00,636.00,615.00,627.80,627.80,0.00,0.00,619.19,10660.00
2026-05-20,13:48:06,ICFCD88,30.68,1130.00,1130.00,1130.00,1130.00,1130.00,0.00,0.00,1130.00,25.00
2026-05-20,13:48:06,ICFCD89,40.10,1090.00,1099.00,1090.00,1090.00,1090.00,0.00,0.00,1096.60,385.00
2026-05-20,13:48:06,IGI,42.70,429.00,431.90,422.20,431.90,431.90,0.00,0.00,428.60,12313.00
2026-05-20,13:48:06,IHL,41.81,436.00,436.00,418.10,428.90,428.90,0.00,0.00,425.41,22388.00
2026-05-20,13:48:06,ILBS,40.54,911.00,940.00,911.00,940.00,940.00,0.00,0.00,930.17,2196.00
2026-05-20,13:48:06,ILI,37.50,433.10,440.00,433.10,439.00,439.00,0.00,0.00,436.91,4028.00
2026-05-20,13:48:06,JBBL,37.08,355.20,362.00,355.00,361.90,361.90,0.00,0.00,359.83,22855.00
2026-05-20,13:48:06,JBLB,35.88,1298.00,1315.00,1298.00,1306.10,1306.10,0.00,0.00,1304.81,5803.00
2026-05-20,13:48:06,JFL,41.69,408.00,417.00,408.00,411.00,411.00,0.00,0.00,410.41,4805.00
2026-05-20,13:48:06,JHAPA,21.46,1433.60,1575.00,1433.60,1529.00,1529.00,0.00,0.00,1498.12,16253.00
2026-05-20,13:48:06,JOSHI,41.51,282.00,285.00,279.00,283.50,283.50,0.00,0.00,282.29,16516.00
2026-05-20,13:48:06,JSLBB,36.48,1103.00,1160.00,1100.00,1100.00,1100.00,0.00,0.00,1111.82,345.00
2026-05-20,13:48:06,KBL,37.98,218.60,219.90,215.50,219.60,219.60,0.00,0.00,217.47,245432.00
2026-05-20,13:48:06,KBLD86,38.69,1122.00,1122.00,1122.00,1155.00,1155.00,0.00,0.00,1155.00,1.00
2026-05-20,13:48:06,KBSH,23.44,1531.70,1531.70,1500.00,1500.00,1500.00,0.00,0.00,1500.80,126.00
2026-05-20,13:48:06,KDBY,31.23,11.21,11.60,11.21,11.58,11.58,0.00,0.00,11.40,8330.00
2026-05-20,13:48:06,KDL,38.35,811.00,830.00,810.00,824.00,824.00,0.00,0.00,824.56,1315.00
2026-05-20,13:48:06,KEF,28.82,10.65,10.85,10.65,10.74,10.74,0.00,0.00,10.82,19183.00
2026-05-20,13:48:06,KKHC,36.53,258.00,264.00,255.20,260.00,260.00,0.00,0.00,259.40,69588.00
2026-05-20,13:48:06,KMCDB,29.66,865.00,867.00,860.10,860.20,860.20,0.00,0.00,862.91,3970.00
2026-05-20,13:48:06,KPCL,38.64,484.20,494.00,484.20,494.00,494.00,0.00,0.00,489.83,5145.00
2026-05-20,13:48:06,KSBBL,34.81,504.00,504.00,479.00,486.00,486.00,0.00,0.00,484.17,7520.00
2026-05-20,13:48:06,KSY,34.98,9.40,9.79,9.40,9.79,9.79,0.00,0.00,9.54,3500.00
2026-05-20,13:48:06,LBBL,42.79,489.60,491.80,487.00,491.00,491.00,0.00,0.00,489.00,45981.00
2026-05-20,13:48:06,LEC,38.25,225.00,230.00,222.00,229.60,229.60,0.00,0.00,226.82,118071.00
2026-05-20,13:48:06,LICN,42.20,814.00,818.00,812.20,818.00,818.00,0.00,0.00,815.58,5485.00
2026-05-20,13:48:06,LLBS,18.03,943.00,959.00,943.00,957.00,957.00,0.00,0.00,952.88,84.00
2026-05-20,13:48:06,LSL,46.63,224.00,226.70,222.40,226.70,226.70,0.00,0.00,224.78,167516.00
2026-05-20,13:48:06,LUK,20.11,9.96,10.00,9.95,10.00,10.00,0.00,0.00,9.96,1900.00
2026-05-20,13:48:06,LVF2,34.38,9.45,9.73,9.45,9.73,9.73,0.00,0.00,9.67,800.00
2026-05-20,13:48:06,MABEL,42.85,680.00,720.00,670.00,716.00,716.00,0.00,0.00,703.29,43272.00
2026-05-20,13:48:06,MAKAR,33.81,491.10,520.00,491.10,510.00,510.00,0.00,0.00,506.72,13385.00
2026-05-20,13:48:06,MANDU,41.09,805.00,820.00,805.00,813.10,813.10,0.00,0.00,812.62,1410.00
2026-05-20,13:48:06,MATRI,34.76,894.00,900.00,883.10,885.00,885.00,0.00,0.00,885.98,2927.00
2026-05-20,13:48:06,MBJC,37.62,280.20,284.50,280.20,284.10,284.10,0.00,0.00,283.38,17620.00
2026-05-20,13:48:06,MBL,40.92,248.50,254.00,247.10,254.00,254.00,0.00,0.00,251.69,70232.00
2026-05-20,13:48:06,MBLD87,26.86,1138.70,1138.70,1138.70,1138.70,1138.70,0.00,0.00,1138.70,30.00
2026-05-20,13:48:06,MBLEF,28.63,9.92,10.27,9.92,10.20,10.20,0.00,0.00,10.03,1100.00
2026-05-20,13:48:06,MCHL,34.66,305.10,321.30,305.10,321.30,321.30,0.00,0.00,314.87,10616.00
2026-05-20,13:48:06,MDB,40.18,605.00,605.00,595.00,602.00,602.00,0.00,0.00,602.37,4862.00
2026-05-20,13:48:06,MEHL,34.81,370.00,384.00,370.00,384.00,384.00,0.00,0.00,382.16,3081.00
2026-05-20,13:48:06,MEL,38.99,235.10,240.90,232.00,237.60,237.60,0.00,0.00,237.00,13228.00
2026-05-20,13:48:06,MEN,40.67,609.90,614.90,607.00,612.00,612.00,0.00,0.00,610.43,34495.00
2026-05-20,13:48:06,MERO,41.41,729.90,729.90,707.70,720.00,720.00,0.00,0.00,711.93,3352.00
2026-05-20,13:48:06,MFIL,43.63,783.00,810.00,783.00,809.90,809.90,0.00,0.00,796.75,62095.00
2026-05-20,13:48:06,MFLD85,26.24,1135.00,1136.00,1135.00,1135.00,1135.00,0.00,0.00,1135.46,219.00
2026-05-20,13:48:06,MHCL,35.48,342.60,354.00,342.60,354.00,354.00,0.00,0.00,351.14,2936.00
2026-05-20,13:48:06,MHL,40.15,492.00,501.90,491.60,501.00,501.00,0.00,0.00,495.30,4245.00
2026-05-20,13:48:06,MHNL,47.57,261.00,292.00,260.00,292.00,292.00,0.00,0.00,270.57,27294.00
2026-05-20,13:48:06,MKCL,41.03,1251.10,1306.00,1251.10,1295.00,1295.00,0.00,0.00,1287.94,3726.00
2026-05-20,13:48:06,MKHC,37.43,314.10,323.00,314.10,320.00,320.00,0.00,0.00,320.91,14381.00
2026-05-20,13:48:06,MKHL,34.04,539.90,540.00,524.10,540.00,540.00,0.00,0.00,535.21,6702.00
2026-05-20,13:48:06,MKJC,39.27,511.00,511.00,487.30,499.00,499.00,0.00,0.00,492.57,4047.00
2026-05-20,13:48:06,MLBBL,31.32,1190.00,1191.00,1190.00,1191.00,1191.00,0.00,0.00,1190.06,350.00
2026-05-20,13:48:06,MLBL,37.29,365.00,368.30,363.00,368.00,368.00,0.00,0.00,365.49,10353.00
2026-05-20,13:48:06,MLBS,36.11,1280.00,1280.00,1250.00,1277.00,1277.00,0.00,0.00,1266.66,166.00
2026-05-20,13:48:06,MLBSL,32.60,1775.00,1775.00,1760.00,1775.00,1775.00,0.00,0.00,1762.98,846.00
2026-05-20,13:48:06,MMF1,28.53,9.50,9.79,9.31,9.32,9.32,0.00,0.00,9.44,11840.00
2026-05-20,13:48:06,MMKJL,42.99,504.00,504.00,489.20,503.30,503.30,0.00,0.00,500.62,3774.00
2026-05-20,13:48:06,MNBBL,38.87,370.00,374.00,370.00,373.90,373.90,0.00,0.00,372.02,29521.00
2026-05-20,13:48:06,MND84/85,21.91,1069.30,1069.30,1069.30,1069.10,1069.10,0.00,0.00,1069.26,25.00
2026-05-20,13:48:06,MNMF1,37.96,9.70,9.99,9.70,9.90,9.90,0.00,0.00,9.95,12750.00
2026-05-20,13:48:06,MPFL,37.71,624.00,624.00,608.00,619.80,619.80,0.00,0.00,614.85,17575.00
2026-05-20,13:48:06,MSHL,32.78,663.60,690.00,663.60,676.40,676.40,0.00,0.00,676.34,598.00
2026-05-20,13:48:06,MSLB,37.03,1239.80,1270.00,1218.20,1270.00,1270.00,0.00,0.00,1248.87,452.00
2026-05-20,13:48:06,NABBC,32.17,988.00,988.00,952.00,967.00,967.00,0.00,0.00,963.41,7541.00
2026-05-20,13:48:06,NABIL,43.69,529.90,531.00,524.00,527.40,527.40,0.00,0.00,527.55,55468.00
2026-05-20,13:48:06,NABILD2089,44.15,1152.00,1154.00,1120.00,1120.00,1120.00,0.00,0.00,1150.04,1722.00
2026-05-20,13:48:06,NADEP,30.27,750.00,753.00,745.00,753.00,753.00,0.00,0.00,747.46,123.00
2026-05-20,13:48:06,NBF2,29.10,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,2100.00
2026-05-20,13:48:06,NBF3,28.87,9.98,9.99,9.81,9.95,9.95,0.00,0.00,9.94,7700.00
2026-05-20,13:48:06,NBL,42.26,269.80,269.80,264.60,269.00,269.00,0.00,0.00,266.65,63259.00
2026-05-20,13:48:06,NBLD85,38.78,1075.70,1084.00,1075.00,1084.00,1084.00,0.00,0.00,1079.00,265.00
2026-05-20,13:48:06,NBLD87,40.88,1125.00,1125.00,1125.00,1125.00,1125.00,0.00,0.00,1125.00,40.00
2026-05-20,13:48:06,NESDO,36.17,1510.00,1536.00,1510.00,1536.00,1536.00,0.00,0.00,1524.16,259.00
2026-05-20,13:48:06,NFS,36.06,555.00,575.00,555.00,565.20,565.20,0.00,0.00,566.97,7421.00
2026-05-20,13:48:06,NGPL,37.92,442.20,449.00,442.20,447.10,447.10,0.00,0.00,446.52,89484.00
2026-05-20,13:48:06,NHDL,26.54,635.00,639.50,631.00,639.40,639.40,0.00,0.00,637.85,5247.00
2026-05-20,13:48:06,NHPC,36.70,265.40,289.90,265.40,289.90,289.90,0.00,0.00,285.01,348979.00
2026-05-20,13:48:06,NIBD84,41.66,1048.10,1060.00,1048.10,1060.00,1060.00,0.00,0.00,1054.59,55.00
2026-05-20,13:48:06,NIBLGF,21.57,9.11,9.38,9.11,9.38,9.38,0.00,0.00,9.16,1000.00
2026-05-20,13:48:06,NIBLSTF,35.93,9.35,9.35,9.08,9.33,9.33,0.00,0.00,9.27,1700.00
2026-05-20,13:48:06,NIBSF2,35.16,9.14,9.68,9.14,9.55,9.55,0.00,0.00,9.53,7000.00
2026-05-20,13:48:06,NICA,28.54,348.00,351.90,345.00,351.00,351.00,0.00,0.00,350.20,45856.00
2026-05-20,13:48:06,NICAD85/86,22.15,1125.10,1125.10,1125.10,1125.10,1125.10,0.00,0.00,1125.10,25.00
2026-05-20,13:48:06,NICBF,17.84,9.65,9.65,9.65,9.65,9.65,0.00,0.00,9.65,500.00
2026-05-20,13:48:06,NICFC,30.49,9.15,9.53,9.15,9.35,9.35,0.00,0.00,9.45,6800.00
2026-05-20,13:48:06,NICGF2,28.08,9.40,9.68,9.21,9.45,9.45,0.00,0.00,9.44,17100.00
2026-05-20,13:48:06,NICL,26.50,482.00,490.00,481.10,487.40,487.40,0.00,0.00,485.64,5506.00
2026-05-20,13:48:06,NICLBSL,29.99,560.10,569.20,560.00,568.90,568.90,0.00,0.00,566.13,5046.00
2026-05-20,13:48:06,NICSF,39.41,9.00,9.40,9.00,9.36,9.36,0.00,0.00,9.34,13960.00
2026-05-20,13:48:06,NIFRA,38.68,261.00,266.00,261.00,265.90,265.90,0.00,0.00,264.19,38045.00
2026-05-20,13:48:06,NIL,32.84,601.00,611.00,600.00,606.60,606.60,0.00,0.00,605.93,3622.00
2026-05-20,13:48:06,NIMB,33.41,199.70,199.70,196.60,198.50,198.50,0.00,0.00,197.98,58893.00
2026-05-20,13:48:06,NIMBPO,27.11,148.00,153.00,148.00,153.00,153.00,0.00,0.00,149.54,502.00
2026-05-20,13:48:06,NLG,35.07,565.00,569.00,560.00,563.90,563.90,0.00,0.00,561.04,10885.00
2026-05-20,13:48:06,NLIC,40.88,765.00,767.00,759.00,767.00,767.00,0.00,0.00,762.74,16102.00
2026-05-20,13:48:06,NLICL,40.58,590.00,591.90,583.20,588.20,588.20,0.00,0.00,587.48,6134.00
2026-05-20,13:48:06,NMB,41.22,243.30,247.50,243.30,247.50,247.50,0.00,0.00,246.22,26197.00
2026-05-20,13:48:06,NMB50,31.81,10.60,10.70,10.54,10.54,10.54,0.00,0.00,10.64,14020.00
2026-05-20,13:48:06,NMBD87/88,35.54,1090.50,1090.50,1090.50,1090.50,1090.50,0.00,0.00,1090.50,15.00
2026-05-20,13:48:06,NMBHF2,40.27,9.40,9.76,9.40,9.76,9.76,0.00,0.00,9.75,53500.00
2026-05-20,13:48:06,NMBMF,36.51,638.00,642.00,636.00,636.00,636.00,0.00,0.00,639.13,1522.00
2026-05-20,13:48:06,NMFBS,38.90,1131.00,1148.90,1131.00,1140.20,1140.20,0.00,0.00,1144.92,2520.00
2026-05-20,13:48:06,NMIC,36.67,965.00,1050.00,965.00,1044.00,1044.00,0.00,0.00,1032.14,5105.00
2026-05-20,13:48:06,NMLBBL,36.98,570.10,590.00,570.10,589.90,589.90,0.00,0.00,582.04,7531.00
2026-05-20,13:48:06,NRIC,35.13,902.00,908.90,895.00,908.80,908.80,0.00,0.00,901.82,14304.00
2026-05-20,13:48:06,NRM,31.46,374.00,375.00,363.00,374.00,374.00,0.00,0.00,370.41,24231.00
2026-05-20,13:48:06,NRN,34.97,1341.90,1370.00,1341.90,1370.00,1370.00,0.00,0.00,1356.15,33534.00
2026-05-20,13:48:06,NSIF2,47.03,10.67,10.91,10.42,10.80,10.80,0.00,0.00,10.67,741450.00
2026-05-20,13:48:06,NSY,27.59,9.43,9.60,9.43,9.60,9.60,0.00,0.00,9.47,3300.00
2026-05-20,13:48:06,NTC,22.09,880.00,896.00,880.00,888.00,888.00,0.00,0.00,887.81,5542.00
2026-05-20,13:48:06,NUBL,34.58,655.00,661.00,643.10,661.00,661.00,0.00,0.00,653.64,4812.00
2026-05-20,13:48:06,NWCL,41.51,784.10,800.00,784.00,800.00,800.00,0.00,0.00,791.42,1530.00
2026-05-20,13:48:06,NYADI,37.38,400.00,400.00,384.60,391.00,391.00,0.00,0.00,390.01,3706.00
2026-05-20,13:48:06,OHL,32.97,700.00,700.00,690.00,693.30,693.30,0.00,0.00,692.45,177.00
2026-05-20,13:48:06,OMPL,33.66,1120.00,1168.00,1120.00,1168.00,1168.00,0.00,0.00,1152.43,1858.00
2026-05-20,13:48:06,PBD84,34.08,1140.00,1140.00,1140.00,1140.00,1140.00,0.00,0.00,1140.00,25.00
2026-05-20,13:48:06,PBD88,25.51,1181.70,1185.00,1177.20,1180.50,1180.50,0.00,0.00,1181.65,125.00
2026-05-20,13:48:06,PCBL,40.65,236.50,240.90,236.50,240.50,240.50,0.00,0.00,239.59,31319.00
2026-05-20,13:48:06,PCIL,29.10,765.00,827.00,765.00,822.00,822.00,0.00,0.00,816.05,51497.00
2026-05-20,13:48:06,PFL,41.77,373.90,377.90,363.40,376.90,376.90,0.00,0.00,375.28,5886.00
2026-05-20,13:48:06,PHCL,42.40,302.00,311.00,302.00,309.70,309.70,0.00,0.00,306.73,66869.00
2026-05-20,13:48:06,PMHPL,42.69,341.00,342.00,333.20,340.50,340.50,0.00,0.00,339.47,13334.00
2026-05-20,13:48:06,PMLI,36.16,455.10,463.50,455.10,463.50,463.50,0.00,0.00,461.05,5684.00
2026-05-20,13:48:06,PPCL,36.84,365.00,382.00,365.00,379.00,379.00,0.00,0.00,376.81,4019.00
2026-05-20,13:48:06,PPL,35.20,345.00,352.00,345.00,351.90,351.90,0.00,0.00,349.01,10357.00
2026-05-20,13:48:06,PRIN,42.09,654.90,662.00,650.50,657.70,657.70,0.00,0.00,656.17,6468.00
2026-05-20,13:48:06,PROFL,42.64,433.10,444.90,432.00,444.90,444.90,0.00,0.00,437.49,5629.00
2026-05-20,13:48:06,PRSF,47.03,12.85,13.12,12.85,13.10,13.10,0.00,0.00,12.90,839750.00
2026-05-20,13:48:06,PRVU,36.83,197.50,199.70,197.20,199.00,199.00,0.00,0.00,198.53,82419.00
2026-05-20,13:48:06,PSF,47.03,12.36,12.36,12.00,12.10,12.10,0.00,0.00,12.18,123450.00
