Date,Time,Symbol,Previous Close,Open,High,Low,Close,Difference,Percent Change,Volume,Traded Shares,Amount
2026-05-28,14:46:24,GBBD85,24.88,1085.00,1085.00,1085.00,1085.00,1085.00,0.00,0.00,1085.00,10.00
2026-05-28,14:46:24,GBBL,32.17,419.00,423.90,419.00,421.00,421.00,0.00,0.00,420.84,28276.00
2026-05-28,14:46:24,GBILD84/85,41.07,1155.00,1155.00,1155.00,1155.00,1155.00,0.00,0.00,1155.00,25.00
2026-05-28,14:46:24,GBIME,41.79,239.00,241.00,238.00,240.40,240.40,0.00,0.00,239.79,79208.00
2026-05-28,14:46:24,GBIMESY2,30.63,9.30,9.80,9.21,9.35,9.35,0.00,0.00,9.52,13000.00
2026-05-28,14:46:24,GBLBS,41.01,776.00,789.90,776.00,784.00,784.00,0.00,0.00,783.11,4096.00
2026-05-28,14:46:24,GCIL,49.78,431.00,445.00,427.70,439.00,439.00,0.00,0.00,440.22,79744.00
2026-05-28,14:46:24,GFCL,30.88,622.10,630.00,620.00,623.00,623.00,0.00,0.00,622.18,11040.00
2026-05-28,14:46:24,GHL,39.55,257.00,257.00,242.00,245.00,245.00,0.00,0.00,243.86,49929.00
2026-05-28,14:46:24,GIBF1,42.50,10.80,11.15,10.80,10.87,10.87,0.00,0.00,11.04,19450.00
2026-05-28,14:46:24,GILB,40.03,1132.00,1154.30,1121.00,1140.00,1140.00,0.00,0.00,1124.89,475.00
2026-05-28,14:46:24,GLBSL,40.31,1832.00,1832.00,1800.00,1822.00,1822.00,0.00,0.00,1807.95,132.00
2026-05-28,14:46:24,GLH,45.81,278.00,278.00,274.20,276.10,276.10,0.00,0.00,275.93,44978.00
2026-05-28,14:46:24,GMFBS,35.72,1346.90,1346.90,1280.00,1308.90,1308.90,0.00,0.00,1287.29,580.00
2026-05-28,14:46:24,GMFIL,37.23,475.00,475.00,461.20,464.50,464.50,0.00,0.00,465.11,4605.00
2026-05-28,14:46:24,GMLI,36.87,1322.90,1322.90,1271.00,1282.00,1282.00,0.00,0.00,1296.40,1267.00
2026-05-28,14:46:24,GRDBL,38.35,1062.00,1097.00,1062.00,1086.00,1086.00,0.00,0.00,1085.38,7912.00
2026-05-28,14:46:24,GSY,42.21,9.99,9.99,9.95,9.99,9.99,0.00,0.00,9.97,2600.00
2026-05-28,14:46:24,GUFL,36.01,544.00,545.00,535.00,538.00,538.00,0.00,0.00,538.12,6920.00
2026-05-28,14:46:24,GVL,47.28,502.00,503.00,495.00,499.60,499.60,0.00,0.00,497.90,23220.00
2026-05-28,14:46:24,H8020,44.83,11.75,12.56,11.75,12.25,12.25,0.00,0.00,12.29,37450.00
2026-05-28,14:46:24,HATHY,39.32,800.00,803.00,794.00,800.00,800.00,0.00,0.00,796.86,5632.00
2026-05-28,14:46:24,HBL,43.97,202.10,204.90,202.10,204.90,204.90,0.00,0.00,203.87,42132.00
2026-05-28,14:46:24,HBLD86,36.77,1177.00,1177.00,1154.30,1154.30,1154.30,0.00,0.00,1154.89,5380.00
2026-05-28,14:46:24,HDHPC,42.23,228.10,232.50,222.50,230.80,230.80,0.00,0.00,229.40,337758.00
2026-05-28,14:46:24,HDL,40.80,1173.80,1176.90,1168.00,1175.00,1175.00,0.00,0.00,1172.67,25377.00
2026-05-28,14:46:24,HEI,38.72,547.60,547.60,530.50,536.00,536.00,0.00,0.00,536.27,8271.00
2026-05-28,14:46:24,HEIP,37.42,323.00,323.00,323.00,323.00,323.00,0.00,0.00,323.00,80.00
2026-05-28,14:46:24,HFIN,34.80,1010.00,1010.00,986.00,988.10,988.10,0.00,0.00,995.79,41839.00
2026-05-28,14:46:24,HHL,35.28,351.50,372.90,351.50,369.00,369.00,0.00,0.00,368.30,56335.00
2026-05-28,14:46:24,HIDCL,46.76,275.00,276.80,272.40,274.00,274.00,0.00,0.00,274.26,92338.00
2026-05-28,14:46:24,HIDCLP,37.69,207.00,209.80,206.00,208.80,208.80,0.00,0.00,207.56,135621.00
2026-05-28,14:46:24,HIMSTAR,23.56,894.00,898.90,870.10,884.90,884.90,0.00,0.00,881.38,7842.00
2026-05-28,14:46:24,HLBSL,22.08,889.00,903.00,880.00,881.00,881.00,0.00,0.00,887.35,197.00
2026-05-28,14:46:24,HLI,43.21,342.00,345.00,341.00,342.60,342.60,0.00,0.00,343.53,30755.00
2026-05-28,14:46:24,HLICF,28.12,8.80,9.00,8.80,9.00,9.00,0.00,0.00,8.90,24670.00
2026-05-28,14:46:24,HPPL,45.99,389.50,389.50,383.00,385.00,385.00,0.00,0.00,384.52,34466.00
2026-05-28,14:46:24,HRL,41.52,659.80,659.80,648.00,650.00,650.00,0.00,0.00,651.36,66358.00
2026-05-28,14:46:24,HURJA,40.30,262.10,264.00,260.10,262.40,262.40,0.00,0.00,262.01,78902.00
2026-05-28,14:46:24,ICFC,40.61,623.00,632.00,620.40,629.70,629.70,0.00,0.00,623.37,8482.00
2026-05-28,14:46:24,ICFCD88,40.86,1145.00,1145.00,1145.00,1145.00,1145.00,0.00,0.00,1145.00,25.00
2026-05-28,14:46:24,ICFCD89,34.87,1095.00,1095.00,1090.00,1090.00,1090.00,0.00,0.00,1093.44,80.00
2026-05-28,14:46:24,IGI,45.90,444.00,450.00,436.00,440.00,440.00,0.00,0.00,440.29,11046.00
2026-05-28,14:46:24,IHL,40.85,447.00,447.00,422.20,428.00,428.00,0.00,0.00,431.75,57727.00
2026-05-28,14:46:24,ILBS,43.17,938.00,944.00,905.00,938.00,938.00,0.00,0.00,913.90,8101.00
2026-05-28,14:46:24,ILI,45.76,440.00,447.00,440.00,447.00,447.00,0.00,0.00,445.19,13287.00
2026-05-28,14:46:24,JBBL,41.46,380.00,380.00,346.90,363.00,363.00,0.00,0.00,360.72,39504.00
2026-05-28,14:46:24,JBBLPO,40.41,181.40,181.40,181.40,181.40,181.40,0.00,0.00,181.40,12516.00
2026-05-28,14:46:24,JBLB,33.91,1374.40,1374.40,1309.00,1313.80,1313.80,0.00,0.00,1317.33,3953.00
2026-05-28,14:46:24,JFL,39.86,405.20,412.00,405.10,412.00,412.00,0.00,0.00,407.39,2094.00
2026-05-28,14:46:24,JHAPA,38.06,1480.00,1597.00,1471.00,1525.00,1525.00,0.00,0.00,1522.22,22792.00
2026-05-28,14:46:24,JOSHI,33.72,289.90,290.00,285.40,288.00,288.00,0.00,0.00,287.64,8464.00
2026-05-28,14:46:24,JSLBB,34.37,1080.20,1092.00,1080.00,1085.10,1085.10,0.00,0.00,1085.74,386.00
2026-05-28,14:46:24,KBL,43.95,209.40,229.00,209.40,221.30,221.30,0.00,0.00,220.57,261078.00
2026-05-28,14:46:24,KBLD86,41.45,1185.00,1185.00,1185.00,1257.00,1257.00,0.00,0.00,1238.75,10.00
2026-05-28,14:46:24,KBSH,46.66,1637.00,1637.00,1580.00,1617.90,1617.90,0.00,0.00,1592.25,520.00
2026-05-28,14:46:24,KDBY,29.81,11.47,11.67,11.46,11.51,11.51,0.00,0.00,11.55,477100.00
2026-05-28,14:46:24,KDL,42.56,835.00,839.90,827.10,835.50,835.50,0.00,0.00,835.04,1405.00
2026-05-28,14:46:24,KEF,49.78,10.98,11.15,10.98,11.00,11.00,0.00,0.00,11.05,263899.00
2026-05-28,14:46:24,KHPL,24.78,326.70,376.80,326.70,376.80,376.80,0.00,0.00,351.80,60.00
2026-05-28,14:46:24,KKHC,45.23,282.40,282.40,265.10,267.00,267.00,0.00,0.00,267.53,41702.00
2026-05-28,14:46:24,KMCDB,39.26,850.00,928.50,850.00,874.90,874.90,0.00,0.00,873.65,316.00
2026-05-28,14:46:24,KPCL,41.05,509.10,509.10,495.10,501.40,501.40,0.00,0.00,499.79,4194.00
2026-05-28,14:46:24,KSBBL,45.07,482.20,495.00,482.20,493.00,493.00,0.00,0.00,492.53,65923.00
2026-05-28,14:46:24,KSY,35.75,9.74,10.00,9.60,9.83,9.83,0.00,0.00,9.90,8050.00
2026-05-28,14:46:24,LBBL,32.72,491.00,493.70,485.00,490.80,490.80,0.00,0.00,487.88,54662.00
2026-05-28,14:46:24,LBBLD89,40.67,1245.00,1280.00,1245.00,1280.00,1280.00,0.00,0.00,1262.16,51.00
2026-05-28,14:46:24,LBLD86,41.45,1144.00,1144.00,1144.00,1208.00,1208.00,0.00,0.00,1148.00,16.00
2026-05-28,14:46:24,LBLD88,37.67,1087.40,1087.40,1063.00,1063.00,1063.00,0.00,0.00,1068.31,359.00
2026-05-28,14:46:24,LEC,46.02,242.20,242.20,230.00,233.50,233.50,0.00,0.00,233.14,124707.00
2026-05-28,14:46:24,LICN,32.30,815.00,822.50,810.20,818.00,818.00,0.00,0.00,813.73,7644.00
2026-05-28,14:46:24,LLBS,25.19,936.00,960.00,936.00,955.00,955.00,0.00,0.00,947.23,168.00
2026-05-28,14:46:24,LSL,30.25,226.90,226.90,222.00,225.00,225.00,0.00,0.00,224.85,124190.00
2026-05-28,14:46:24,LUK,43.01,10.30,10.34,10.15,10.15,10.15,0.00,0.00,10.16,6700.00
2026-05-28,14:46:24,LVF2,41.56,10.00,10.30,10.00,10.00,10.00,0.00,0.00,10.19,3900.00
2026-05-28,14:46:24,MABEL,42.65,740.00,748.90,723.20,736.40,736.40,0.00,0.00,735.23,37564.00
2026-05-28,14:46:24,MAKAR,40.17,482.50,515.00,482.50,510.00,510.00,0.00,0.00,508.98,9660.00
2026-05-28,14:46:24,MANDU,41.92,820.00,835.00,820.00,830.00,830.00,0.00,0.00,824.96,687.00
2026-05-28,14:46:24,MATRI,40.35,890.00,905.00,866.00,882.00,882.00,0.00,0.00,883.25,829.00
2026-05-28,14:46:24,MBJC,42.60,284.10,291.90,284.10,291.90,291.90,0.00,0.00,290.12,19196.00
2026-05-28,14:46:24,MBL,30.93,254.00,254.90,250.00,253.20,253.20,0.00,0.00,252.54,135690.00
2026-05-28,14:46:24,MBLD2085,25.93,1164.00,1164.00,1129.10,1129.10,1129.10,0.00,0.00,1143.06,25.00
2026-05-28,14:46:24,MBLEF,45.68,10.00,10.25,10.00,10.23,10.23,0.00,0.00,10.19,121600.00
2026-05-28,14:46:24,MCHL,35.31,318.40,326.80,318.40,322.90,322.90,0.00,0.00,320.63,8972.00
2026-05-28,14:46:24,MDB,42.54,610.00,612.40,606.00,612.40,612.40,0.00,0.00,609.45,4898.00
2026-05-28,14:46:24,MEHL,35.77,385.00,391.00,380.00,380.00,380.00,0.00,0.00,380.94,3553.00
2026-05-28,14:46:24,MEL,43.83,235.00,248.00,235.00,248.00,248.00,0.00,0.00,244.22,19013.00
2026-05-28,14:46:24,MEN,40.56,613.00,623.90,609.00,620.00,620.00,0.00,0.00,616.85,146579.00
2026-05-28,14:46:24,MERO,44.96,717.00,729.00,716.00,729.00,729.00,0.00,0.00,721.63,4120.00
2026-05-28,14:46:24,MFIL,25.03,780.00,815.00,780.00,791.00,791.00,0.00,0.00,789.24,18374.00
2026-05-28,14:46:24,MFLD85,33.79,1120.70,1120.70,1064.00,1064.00,1064.00,0.00,0.00,1064.84,10697.00
2026-05-28,14:46:24,MHCL,42.43,358.50,365.00,356.10,360.00,360.00,0.00,0.00,361.62,2517.00
2026-05-28,14:46:24,MHL,47.31,504.00,506.90,500.00,506.50,506.50,0.00,0.00,502.38,10989.00
2026-05-28,14:46:24,MHNL,23.00,274.00,275.80,270.00,273.90,273.90,0.00,0.00,272.47,11115.00
2026-05-28,14:46:24,MKCL,37.93,1295.00,1299.00,1272.00,1296.00,1296.00,0.00,0.00,1283.01,1071.00
2026-05-28,14:46:24,MKHC,46.05,337.00,337.00,326.00,334.40,334.40,0.00,0.00,332.69,27800.00
2026-05-28,14:46:24,MKHL,34.28,559.00,559.00,550.00,552.00,552.00,0.00,0.00,551.79,3047.00
2026-05-28,14:46:24,MKJC,47.03,509.50,513.00,497.00,512.60,512.60,0.00,0.00,508.15,9478.00
2026-05-28,14:46:24,MLBBL,42.54,1195.00,1200.00,1190.00,1200.00,1200.00,0.00,0.00,1195.19,1014.00
2026-05-28,14:46:24,MLBL,44.23,366.00,373.00,366.00,369.90,369.90,0.00,0.00,368.89,15867.00
2026-05-28,14:46:24,MLBS,43.44,1289.00,1293.00,1254.30,1290.00,1290.00,0.00,0.00,1266.74,320.00
2026-05-28,14:46:24,MLBSL,42.24,1830.00,1835.00,1800.00,1819.00,1819.00,0.00,0.00,1807.83,462.00
2026-05-28,14:46:24,MMF1,44.76,9.32,9.60,9.32,9.48,9.48,0.00,0.00,9.39,15997.00
2026-05-28,14:46:24,MMKJL,49.78,520.00,535.00,519.00,531.00,531.00,0.00,0.00,528.23,20298.00
2026-05-28,14:46:24,MNBBL,45.97,376.50,377.00,371.00,376.00,376.00,0.00,0.00,374.82,33110.00
2026-05-28,14:46:24,MND84/85,42.04,1075.00,1075.00,1061.00,1061.00,1061.00,0.00,0.00,1062.74,804.00
2026-05-28,14:46:24,MNMF1,47.22,9.73,10.03,9.73,10.01,10.01,0.00,0.00,9.84,30730.00
2026-05-28,14:46:24,MPFL,41.27,616.20,623.00,610.10,620.90,620.90,0.00,0.00,616.17,9601.00
2026-05-28,14:46:24,MSHL,48.54,707.00,707.00,692.30,694.00,694.00,0.00,0.00,696.04,1422.00
2026-05-28,14:46:24,MSLB,35.05,1235.00,1271.00,1235.00,1256.00,1256.00,0.00,0.00,1246.40,1124.00
2026-05-28,14:46:24,NABBC,37.37,960.00,1018.00,917.00,960.00,960.00,0.00,0.00,958.70,4892.00
2026-05-28,14:46:24,NABIL,43.55,538.70,540.00,534.00,537.00,537.00,0.00,0.00,537.86,68884.00
2026-05-28,14:46:24,NABILD2089,22.51,1102.00,1102.00,1102.00,1102.00,1102.00,0.00,0.00,1102.00,25.00
2026-05-28,14:46:24,NABILD87,39.70,1133.10,1133.10,1133.10,1133.10,1133.10,0.00,0.00,1133.10,25.00
2026-05-28,14:46:24,NADEP,45.59,745.00,756.00,736.00,756.00,756.00,0.00,0.00,748.94,1017.00
2026-05-28,14:46:24,NBBD2085,34.19,1127.00,1127.00,1103.00,1103.00,1103.00,0.00,0.00,1106.64,425.00
2026-05-28,14:46:24,NBF2,49.78,10.00,10.19,9.73,10.19,10.19,0.00,0.00,10.16,66915.00
2026-05-28,14:46:24,NBF3,32.39,9.98,9.98,9.90,9.98,9.98,0.00,0.00,9.93,8050.00
2026-05-28,14:46:24,NBL,44.11,257.50,274.80,257.50,273.70,273.70,0.00,0.00,273.47,59175.00
2026-05-28,14:46:24,NBLD85,36.35,1084.00,1085.00,1084.00,1085.00,1085.00,0.00,0.00,1085.00,40125.00
2026-05-28,14:46:24,NBLD87,28.91,1110.10,1110.10,1110.10,1110.10,1110.10,0.00,0.00,1110.10,80.00
2026-05-28,14:46:24,NESDO,40.84,1565.00,1565.00,1532.00,1563.00,1563.00,0.00,0.00,1540.62,386.00
2026-05-28,14:46:24,NFS,42.68,572.20,578.90,564.10,570.00,570.00,0.00,0.00,571.67,6610.00
2026-05-28,14:46:24,NGPL,48.01,455.00,458.10,450.00,455.50,455.50,0.00,0.00,454.26,345642.00
2026-05-28,14:46:24,NHDL,35.44,651.70,651.70,635.00,642.20,642.20,0.00,0.00,646.46,1195.00
2026-05-28,14:46:24,NHPC,43.67,280.00,305.00,280.00,301.00,301.00,0.00,0.00,299.57,1073288.00
2026-05-28,14:46:24,NIBLGF,27.15,9.78,9.78,9.31,9.32,9.32,0.00,0.00,9.47,3150.00
2026-05-28,14:46:24,NIBLSTF,27.03,9.16,9.34,9.16,9.33,9.33,0.00,0.00,9.19,3810.00
2026-05-28,14:46:24,NIBSF2,33.69,9.19,9.60,9.19,9.58,9.58,0.00,0.00,9.43,5950.00
2026-05-28,14:46:24,NICA,37.90,354.00,354.00,349.00,350.50,350.50,0.00,0.00,351.68,56407.00
2026-05-28,14:46:24,NICAD2091,41.70,1051.50,1065.00,1051.50,1065.00,1065.00,0.00,0.00,1058.25,50.00
2026-05-28,14:46:24,NICBF,38.18,9.70,9.80,9.70,9.70,9.70,0.00,0.00,9.70,5365.00
2026-05-28,14:46:24,NICFC,49.31,9.35,9.59,9.32,9.59,9.59,0.00,0.00,9.42,12400.00
2026-05-28,14:46:24,NICGF2,38.04,9.80,9.80,9.28,9.72,9.72,0.00,0.00,9.50,1600.00
2026-05-28,14:46:24,NICL,47.21,501.10,514.00,501.10,510.00,510.00,0.00,0.00,509.05,10260.00
2026-05-28,14:46:24,NICLBSL,46.48,580.00,596.00,571.10,579.90,579.90,0.00,0.00,578.86,8337.00
2026-05-28,14:46:24,NICSF,23.53,9.07,9.34,9.07,9.32,9.32,0.00,0.00,9.21,4925.00
2026-05-28,14:46:24,NIFRA,46.33,269.90,269.90,265.20,269.00,269.00,0.00,0.00,267.16,93897.00
2026-05-28,14:46:24,NIFRAGED,46.12,1062.00,1062.00,1054.00,1054.00,1054.00,0.00,0.00,1055.47,213.00
2026-05-28,14:46:24,NIL,45.23,633.40,633.40,625.10,632.00,632.00,0.00,0.00,630.07,5380.00
2026-05-28,14:46:24,NIMB,45.86,210.00,210.00,198.60,200.60,200.60,0.00,0.00,200.52,132132.00
2026-05-28,14:46:24,NIMBD90,37.08,1223.00,1223.00,1218.00,1218.00,1218.00,0.00,0.00,1220.36,53.00
2026-05-28,14:46:24,NLG,47.32,574.00,585.00,569.00,574.00,574.00,0.00,0.00,571.72,29737.00
2026-05-28,14:46:24,NLIC,42.11,770.10,776.00,765.20,774.20,774.20,0.00,0.00,772.38,11818.00
2026-05-28,14:46:24,NLICL,44.88,591.00,597.90,585.20,594.00,594.00,0.00,0.00,587.87,20475.00
2026-05-28,14:46:24,NMB,40.72,251.00,251.00,245.00,249.40,249.40,0.00,0.00,247.90,43585.00
2026-05-28,14:46:24,NMB50,36.02,10.57,10.84,10.57,10.84,10.84,0.00,0.00,10.68,600.00
2026-05-28,14:46:24,NMBD2085,24.80,1160.00,1160.00,1160.00,1160.00,1160.00,0.00,0.00,1160.00,50.00
2026-05-28,14:46:24,NMBHF2,32.53,9.60,9.88,9.60,9.64,9.64,0.00,0.00,9.66,155600.00
2026-05-28,14:46:24,NMBMF,43.40,635.00,646.80,628.00,637.00,637.00,0.00,0.00,633.29,2557.00
2026-05-28,14:46:24,NMFBS,30.65,1155.00,1155.00,1137.10,1140.00,1140.00,0.00,0.00,1142.15,3403.00
2026-05-28,14:46:24,NMIC,36.57,1065.00,1067.00,1030.30,1049.80,1049.80,0.00,0.00,1041.76,4242.00
2026-05-28,14:46:24,NMLBBL,41.09,586.10,595.00,581.00,590.00,590.00,0.00,0.00,588.48,7313.00
2026-05-28,14:46:24,NRIC,34.59,922.00,922.00,905.60,911.00,911.00,0.00,0.00,911.13,16816.00
2026-05-28,14:46:24,NRM,46.84,390.00,404.00,390.00,393.30,393.30,0.00,0.00,396.95,35938.00
2026-05-28,14:46:24,NRN,43.58,1409.00,1430.00,1390.00,1397.00,1397.00,0.00,0.00,1401.89,52693.00
2026-05-28,14:46:24,NSIF2,43.64,10.73,10.90,10.71,10.83,10.83,0.00,0.00,10.82,143680.00
2026-05-28,14:46:24,NSY,34.46,9.46,9.70,9.46,9.69,9.69,0.00,0.00,9.58,5000.00
2026-05-28,14:46:24,NTC,41.14,904.00,904.00,896.00,900.00,900.00,0.00,0.00,900.47,14697.00
2026-05-28,14:46:24,NUBL,43.16,658.00,667.90,658.00,665.00,665.00,0.00,0.00,662.11,2990.00
2026-05-28,14:46:24,NWCL,43.11,805.70,817.00,805.70,811.10,811.10,0.00,0.00,811.41,885.00
2026-05-28,14:46:24,NYADI,46.49,398.60,400.10,393.60,395.20,395.20,0.00,0.00,398.14,5751.00
2026-05-28,14:46:24,OHL,40.92,692.50,700.00,692.50,699.00,699.00,0.00,0.00,698.71,804.00
2026-05-28,14:46:24,OMPL,42.41,1175.00,1195.00,1169.00,1195.00,1195.00,0.00,0.00,1185.23,2328.00
2026-05-28,14:46:24,PBD84,28.86,1140.00,1140.00,1084.00,1084.00,1084.00,0.00,0.00,1103.64,225.00
2026-05-28,14:46:24,PBD85,33.21,1082.00,1082.00,1063.00,1063.00,1063.00,0.00,0.00,1066.48,650.00
