Date,Time,Symbol,Previous Close,Open,High,Low,Close,Difference,Percent Change,Volume,Traded Shares,Amount
2026-05-26,14:11:16,HEIP,40.81,317.00,331.00,317.00,331.00,331.00,0.00,0.00,322.34,530.00
2026-05-26,14:11:16,HFIN,36.78,971.00,1028.90,971.00,1008.70,1008.70,0.00,0.00,1010.12,63585.00
2026-05-26,14:11:16,HHL,41.18,375.10,379.90,366.00,370.00,370.00,0.00,0.00,370.71,46235.00
2026-05-26,14:11:16,HIDCL,40.68,272.00,277.70,272.00,272.90,272.90,0.00,0.00,273.50,51063.00
2026-05-26,14:11:16,HIDCLP,43.63,209.00,210.80,206.80,207.00,207.00,0.00,0.00,208.36,240707.00
2026-05-26,14:11:16,HIMSTAR,37.72,900.00,918.00,880.00,894.00,894.00,0.00,0.00,893.06,7204.00
2026-05-26,14:11:16,HLBSL,35.20,883.10,887.00,883.10,887.00,887.00,0.00,0.00,884.96,146.00
2026-05-26,14:11:16,HLI,39.69,345.00,345.00,340.20,341.80,341.80,0.00,0.00,341.71,24916.00
2026-05-26,14:11:16,HLICF,31.26,8.96,9.00,8.83,8.90,8.90,0.00,0.00,8.94,5450.00
2026-05-26,14:11:16,HPPL,39.37,387.00,387.00,382.20,384.90,384.90,0.00,0.00,384.20,17119.00
2026-05-26,14:11:16,HRL,38.10,659.90,660.00,647.00,653.90,653.90,0.00,0.00,653.94,44432.00
2026-05-26,14:11:16,HURJA,39.40,269.00,270.00,259.00,262.10,262.10,0.00,0.00,261.28,97135.00
2026-05-26,14:11:16,ICFC,44.35,640.00,640.00,621.00,632.00,632.00,0.00,0.00,625.82,10589.00
2026-05-26,14:11:16,ICFCD88,37.22,1134.00,1135.00,1134.00,1135.00,1135.00,0.00,0.00,1134.50,50.00
2026-05-26,14:11:16,ICFCD89,38.66,1090.00,1100.00,1083.00,1100.00,1100.00,0.00,0.00,1093.80,350.00
2026-05-26,14:11:16,IGI,40.17,440.00,440.00,433.50,438.50,438.50,0.00,0.00,436.33,6083.00
2026-05-26,14:11:16,IHL,42.40,448.00,455.00,439.00,443.00,443.00,0.00,0.00,443.66,32222.00
2026-05-26,14:11:16,ILBS,36.32,900.00,949.00,900.00,938.00,938.00,0.00,0.00,930.09,408.00
2026-05-26,14:11:16,ILI,44.22,438.30,442.90,438.30,442.00,442.00,0.00,0.00,439.68,19235.00
2026-05-26,14:11:16,JBBL,37.90,380.00,380.00,358.90,364.90,364.90,0.00,0.00,363.76,22270.00
2026-05-26,14:11:16,JBLB,29.55,1310.00,1317.90,1304.00,1309.00,1309.00,0.00,0.00,1309.29,2993.00
2026-05-26,14:11:16,JBLBP,34.71,716.00,716.00,716.00,716.00,716.00,0.00,0.00,716.00,1140.00
2026-05-26,14:11:16,JFL,37.80,413.20,418.90,408.00,408.00,408.00,0.00,0.00,410.97,4388.00
2026-05-26,14:11:16,JHAPA,34.37,1425.00,1563.00,1425.00,1500.00,1500.00,0.00,0.00,1498.76,23956.00
2026-05-26,14:11:16,JOSHI,41.38,293.80,293.80,283.60,286.00,286.00,0.00,0.00,286.05,12959.00
2026-05-26,14:11:16,JSLBB,38.02,1084.00,1100.00,1083.10,1100.00,1100.00,0.00,0.00,1089.24,150.00
2026-05-26,14:11:16,KBL,39.30,223.00,223.90,219.10,220.40,220.40,0.00,0.00,220.56,151759.00
2026-05-26,14:11:16,KBSH,47.40,1500.00,1590.00,1476.00,1590.00,1590.00,0.00,0.00,1531.01,1184.00
2026-05-26,14:11:16,KDBY,27.66,11.50,11.60,11.42,11.47,11.47,0.00,0.00,11.54,66860.00
2026-05-26,14:11:16,KDL,42.41,826.00,840.00,825.10,835.00,835.00,0.00,0.00,831.03,2064.00
2026-05-26,14:11:16,KEF,47.40,10.72,11.00,10.72,10.99,10.99,0.00,0.00,10.96,140850.00
2026-05-26,14:11:16,KHPL,22.40,300.00,327.70,300.00,327.70,327.70,0.00,0.00,313.73,40.00
2026-05-26,14:11:16,KKHC,41.75,285.60,285.60,265.20,269.00,269.00,0.00,0.00,268.47,30801.00
2026-05-26,14:11:16,KMCDB,39.64,884.00,884.00,862.20,872.00,872.00,0.00,0.00,863.53,2007.00
2026-05-26,14:11:16,KPCL,39.26,504.90,505.00,496.00,500.00,500.00,0.00,0.00,498.16,4935.00
2026-05-26,14:11:16,KSBBL,47.12,498.90,499.00,485.00,490.00,490.00,0.00,0.00,488.74,80891.00
2026-05-26,14:11:16,KSY,39.27,9.61,9.74,9.61,9.74,9.74,0.00,0.00,9.66,400.00
2026-05-26,14:11:16,LBBL,42.38,498.70,498.90,487.50,490.50,490.50,0.00,0.00,491.18,45007.00
2026-05-26,14:11:16,LBBLD89,26.58,1260.00,1260.00,1260.00,1260.00,1260.00,0.00,0.00,1260.00,30.00
2026-05-26,14:11:16,LEC,39.29,238.00,238.00,231.50,233.40,233.40,0.00,0.00,233.76,47866.00
2026-05-26,14:11:16,LICN,43.67,815.10,825.00,810.10,815.00,815.00,0.00,0.00,814.57,12084.00
2026-05-26,14:11:16,LLBS,33.98,931.20,965.00,931.00,936.20,936.20,0.00,0.00,960.45,635.00
2026-05-26,14:11:16,LSL,32.37,228.00,228.00,223.00,225.80,225.80,0.00,0.00,224.61,80122.00
2026-05-26,14:11:16,LUK,30.91,10.30,10.30,10.00,10.20,10.20,0.00,0.00,10.16,1860.00
2026-05-26,14:11:16,LVF2,43.52,10.20,10.20,9.91,9.92,9.92,0.00,0.00,10.19,18733.00
2026-05-26,14:11:16,MABEL,46.87,745.00,754.60,735.10,739.00,739.00,0.00,0.00,742.41,31141.00
2026-05-26,14:11:16,MAKAR,41.86,485.50,523.00,485.50,507.80,507.80,0.00,0.00,505.74,10497.00
2026-05-26,14:11:16,MANDU,44.71,840.00,851.00,822.00,830.00,830.00,0.00,0.00,838.86,2377.00
2026-05-26,14:11:16,MATRI,34.62,892.00,892.00,885.00,892.00,892.00,0.00,0.00,890.66,260.00
2026-05-26,14:11:16,MBJC,39.06,287.00,291.90,285.00,288.00,288.00,0.00,0.00,286.81,15357.00
2026-05-26,14:11:16,MBL,40.15,255.00,256.00,251.00,254.00,254.00,0.00,0.00,253.43,97437.00
2026-05-26,14:11:16,MBLEF,37.56,9.97,10.21,9.97,10.03,10.03,0.00,0.00,10.06,23445.00
2026-05-26,14:11:16,MCHL,32.96,324.00,324.00,316.10,322.00,322.00,0.00,0.00,319.02,4763.00
2026-05-26,14:11:16,MDB,37.85,611.20,613.00,611.00,611.00,611.00,0.00,0.00,611.25,2527.00
2026-05-26,14:11:16,MEHL,39.25,384.50,395.60,380.10,380.10,380.10,0.00,0.00,384.09,3498.00
2026-05-26,14:11:16,MEL,39.65,252.20,252.20,241.20,242.00,242.00,0.00,0.00,242.66,13513.00
2026-05-26,14:11:16,MEN,31.89,609.90,611.00,603.00,607.90,607.90,0.00,0.00,606.29,80421.00
2026-05-26,14:11:16,MERO,41.82,723.00,732.90,715.00,717.00,717.00,0.00,0.00,719.56,3550.00
2026-05-26,14:11:16,MFIL,30.31,780.00,815.00,780.00,794.00,794.00,0.00,0.00,797.65,40934.00
2026-05-26,14:11:16,MHCL,42.09,360.00,364.50,360.00,362.00,362.00,0.00,0.00,361.37,5393.00
2026-05-26,14:11:16,MHL,42.51,512.00,512.00,501.00,505.10,505.10,0.00,0.00,504.98,7260.00
2026-05-26,14:11:16,MHNL,35.31,275.00,279.90,269.00,274.00,274.00,0.00,0.00,272.17,3364.00
2026-05-26,14:11:16,MKCL,40.36,1291.00,1325.00,1270.00,1290.00,1290.00,0.00,0.00,1281.62,1302.00
2026-05-26,14:11:16,MKHC,46.29,340.00,345.90,335.80,337.00,337.00,0.00,0.00,337.60,40054.00
2026-05-26,14:11:16,MKHL,31.45,555.00,560.00,551.10,558.00,558.00,0.00,0.00,554.95,1566.00
2026-05-26,14:11:16,MKJC,40.28,499.00,507.00,495.20,505.90,505.90,0.00,0.00,498.45,3932.00
2026-05-26,14:11:16,MLBBL,36.94,1190.00,1196.00,1185.00,1196.00,1196.00,0.00,0.00,1187.77,700.00
2026-05-26,14:11:16,MLBL,38.98,367.50,370.80,365.00,367.00,367.00,0.00,0.00,366.27,8922.00
2026-05-26,14:11:16,MLBLPO,40.94,201.00,201.00,201.00,201.00,201.00,0.00,0.00,201.00,59800.00
2026-05-26,14:11:16,MLBS,37.37,1289.00,1290.00,1259.00,1289.00,1289.00,0.00,0.00,1286.83,120.00
2026-05-26,14:11:16,MLBSL,43.15,1810.00,1830.00,1800.10,1801.00,1801.00,0.00,0.00,1814.75,825.00
2026-05-26,14:11:16,MMF1,36.69,9.29,9.60,9.29,9.55,9.55,0.00,0.00,9.44,12200.00
2026-05-26,14:11:16,MMKJL,45.05,519.90,519.90,496.20,513.00,513.00,0.00,0.00,510.44,5590.00
2026-05-26,14:11:16,MNBBL,31.18,376.00,379.00,374.00,375.00,375.00,0.00,0.00,375.42,12520.00
2026-05-26,14:11:16,MNMF1,45.61,9.72,9.96,9.72,9.80,9.80,0.00,0.00,9.80,35610.00
2026-05-26,14:11:16,MPFL,38.91,628.90,628.90,616.00,619.90,619.90,0.00,0.00,618.46,7880.00
2026-05-26,14:11:16,MSHL,41.72,743.40,743.40,681.30,708.00,708.00,0.00,0.00,700.49,595.00
2026-05-26,14:11:16,MSLB,37.18,1227.20,1250.00,1227.20,1243.50,1243.50,0.00,0.00,1242.24,603.00
2026-05-26,14:11:16,NABBC,32.24,948.00,948.00,926.00,941.90,941.90,0.00,0.00,933.97,3407.00
2026-05-26,14:11:16,NABIL,41.04,540.00,540.00,532.10,537.00,537.00,0.00,0.00,536.11,59432.00
2026-05-26,14:11:16,NABILD2089,24.97,1100.00,1135.00,1100.00,1135.00,1135.00,0.00,0.00,1129.95,280.00
2026-05-26,14:11:16,NABILD87,44.03,1130.00,1150.00,1130.00,1150.00,1150.00,0.00,0.00,1140.00,50.00
2026-05-26,14:11:16,NADEP,37.63,740.00,752.00,740.00,745.00,745.00,0.00,0.00,741.80,1440.00
2026-05-26,14:11:16,NBF2,42.75,10.15,10.15,9.91,10.00,10.00,0.00,0.00,9.93,5750.00
2026-05-26,14:11:16,NBF3,28.49,9.93,9.99,9.93,9.98,9.98,0.00,0.00,9.96,13955.00
2026-05-26,14:11:16,NBL,41.94,273.80,274.00,270.00,271.00,271.00,0.00,0.00,271.11,65939.00
2026-05-26,14:11:16,NBLD85,47.40,1085.00,1085.00,1085.00,1085.00,1085.00,0.00,0.00,1085.00,40000.00
2026-05-26,14:11:16,NBLD87,41.36,1123.90,1130.00,1123.90,1130.00,1130.00,0.00,0.00,1126.38,125.00
2026-05-26,14:11:16,NESDO,44.06,1540.00,1557.00,1539.90,1557.00,1557.00,0.00,0.00,1543.22,1766.00
2026-05-26,14:11:16,NFS,38.30,584.90,584.90,570.00,573.00,573.00,0.00,0.00,570.70,3355.00
2026-05-26,14:11:16,NGPL,44.60,460.00,462.00,450.00,453.50,453.50,0.00,0.00,453.44,302816.00
2026-05-26,14:11:16,NHDL,36.95,660.00,660.00,630.00,633.00,633.00,0.00,0.00,638.84,4275.00
2026-05-26,14:11:16,NHPC,35.41,297.00,299.70,291.00,293.00,293.00,0.00,0.00,293.03,269806.00
2026-05-26,14:11:16,NIBD84,39.81,1051.10,1055.00,1048.00,1048.00,1048.00,0.00,0.00,1048.02,96803.00
2026-05-26,14:11:16,NIBLGF,46.78,9.40,9.50,9.31,9.50,9.50,0.00,0.00,9.48,13350.00
2026-05-26,14:11:16,NIBLSTF,22.64,9.00,9.34,9.00,9.34,9.34,0.00,0.00,9.15,2150.00
2026-05-26,14:11:16,NIBSF2,42.29,9.15,9.48,9.15,9.46,9.46,0.00,0.00,9.33,6920.00
2026-05-26,14:11:16,NICA,38.69,358.90,358.90,340.00,347.30,347.30,0.00,0.00,347.47,108822.00
2026-05-26,14:11:16,NICAD2091,44.82,1061.00,1084.00,1061.00,1084.00,1084.00,0.00,0.00,1081.74,264.00
2026-05-26,14:11:16,NICBF,40.85,9.75,9.75,9.70,9.75,9.75,0.00,0.00,9.75,12300.00
2026-05-26,14:11:16,NICFC,42.18,9.27,9.55,9.27,9.55,9.55,0.00,0.00,9.46,4000.00
2026-05-26,14:11:16,NICGF2,32.82,9.28,9.70,9.28,9.69,9.69,0.00,0.00,9.49,1800.00
2026-05-26,14:11:16,NICL,43.07,514.70,514.70,500.00,506.00,506.00,0.00,0.00,503.10,7308.00
2026-05-26,14:11:16,NICLBSL,39.69,588.00,590.00,580.00,588.50,588.50,0.00,0.00,586.02,3821.00
2026-05-26,14:11:16,NICSF,30.74,9.30,9.40,9.13,9.30,9.30,0.00,0.00,9.23,1310.00
2026-05-26,14:11:16,NIFRA,41.95,255.50,270.90,255.50,266.70,266.70,0.00,0.00,266.26,65680.00
2026-05-26,14:11:16,NIFRAGED,37.40,1050.00,1094.80,1050.00,1094.80,1094.80,0.00,0.00,1065.33,38.00
2026-05-26,14:11:16,NIL,45.23,616.10,628.90,616.10,627.00,627.00,0.00,0.00,623.32,11040.00
2026-05-26,14:11:16,NIMB,41.63,200.10,201.60,199.00,200.70,200.70,0.00,0.00,199.94,77904.00
2026-05-26,14:11:16,NIMBPO,40.63,150.50,153.70,146.90,152.90,152.90,0.00,0.00,149.18,9224.00
2026-05-26,14:11:16,NLG,37.97,585.00,585.00,572.70,583.90,583.90,0.00,0.00,576.21,3948.00
2026-05-26,14:11:16,NLIC,44.90,776.00,779.00,764.10,768.20,768.20,0.00,0.00,768.06,44776.00
2026-05-26,14:11:16,NLICL,36.52,586.00,599.50,586.00,591.00,591.00,0.00,0.00,593.34,8136.00
2026-05-26,14:11:16,NMB,45.41,248.00,249.90,243.70,248.00,248.00,0.00,0.00,245.41,138942.00
2026-05-26,14:11:16,NMB50,33.41,10.62,10.84,10.62,10.84,10.84,0.00,0.00,10.69,425.00
2026-05-26,14:11:16,NMBD87/88,36.69,1106.50,1106.50,1106.50,1106.50,1106.50,0.00,0.00,1106.50,15.00
2026-05-26,14:11:16,NMBHF2,33.79,9.68,9.93,9.60,9.64,9.64,0.00,0.00,9.69,5250.00
2026-05-26,14:11:16,NMBMF,40.75,640.00,657.00,640.00,647.00,647.00,0.00,0.00,642.92,1407.00
2026-05-26,14:11:16,NMFBS,30.21,1150.00,1150.00,1139.80,1140.20,1140.20,0.00,0.00,1143.89,7426.00
2026-05-26,14:11:16,NMIC,33.59,1111.90,1111.90,1040.00,1045.00,1045.00,0.00,0.00,1047.19,2240.00
2026-05-26,14:11:16,NMLBBL,40.44,585.00,600.00,585.00,588.00,588.00,0.00,0.00,588.91,5150.00
2026-05-26,14:11:16,NRIC,40.30,921.00,924.00,910.00,916.80,916.80,0.00,0.00,913.06,14196.00
2026-05-26,14:11:16,NRM,47.40,361.00,399.90,361.00,399.90,399.90,0.00,0.00,391.52,67307.00
2026-05-26,14:11:16,NRN,39.14,1400.00,1409.90,1394.00,1400.00,1400.00,0.00,0.00,1398.42,33074.00
2026-05-26,14:11:16,NSIF2,35.58,10.80,10.80,10.65,10.72,10.72,0.00,0.00,10.75,2424.00
2026-05-26,14:11:16,NSY,37.82,9.44,9.70,9.44,9.53,9.53,0.00,0.00,9.52,6100.00
2026-05-26,14:11:16,NTC,36.76,900.00,903.00,896.10,900.00,900.00,0.00,0.00,899.38,9795.00
2026-05-26,14:11:16,NUBL,36.47,659.00,665.00,653.00,658.00,658.00,0.00,0.00,656.90,1467.00
2026-05-26,14:11:16,NWCL,41.12,820.00,820.00,807.00,810.20,810.20,0.00,0.00,812.05,895.00
2026-05-26,14:11:16,NYADI,40.81,400.00,405.00,395.10,398.30,398.30,0.00,0.00,399.49,2982.00
2026-05-26,14:11:16,OHL,43.27,700.00,705.00,696.00,696.00,696.00,0.00,0.00,700.61,2144.00
2026-05-26,14:11:16,OMPL,41.06,1162.10,1196.00,1162.10,1185.00,1185.00,0.00,0.00,1184.67,3124.00
2026-05-26,14:11:16,PBD88,28.38,1209.00,1212.00,1209.00,1212.00,1212.00,0.00,0.00,1210.33,75.00
2026-05-26,14:11:16,PCBL,42.48,244.90,246.00,241.50,245.70,245.70,0.00,0.00,243.85,41581.00
2026-05-26,14:11:16,PCIL,34.12,854.00,865.00,833.50,839.90,839.90,0.00,0.00,844.01,41783.00
2026-05-26,14:11:16,PFL,38.09,386.90,386.90,375.00,378.00,378.00,0.00,0.00,377.48,2310.00
2026-05-26,14:11:16,PHCL,41.38,312.00,312.90,306.00,310.00,310.00,0.00,0.00,309.96,49170.00
2026-05-26,14:11:16,PMHPL,40.21,350.00,357.00,344.00,351.00,351.00,0.00,0.00,347.91,4201.00
2026-05-26,14:11:16,PMLI,41.68,471.00,473.00,465.20,465.20,465.20,0.00,0.00,467.58,4393.00
2026-05-26,14:11:16,PPCL,37.59,386.00,388.00,383.60,384.40,384.40,0.00,0.00,385.04,3473.00
2026-05-26,14:11:16,PPL,43.22,370.00,374.80,360.00,365.80,365.80,0.00,0.00,364.30,29222.00
2026-05-26,14:11:16,PRIN,44.42,665.00,667.00,660.00,664.90,664.90,0.00,0.00,663.51,7881.00
2026-05-26,14:11:16,PROFL,39.09,445.00,449.00,438.00,443.00,443.00,0.00,0.00,444.26,2330.00
